RespId,weight,age,Education,race,gender,income_cat,voter_category,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10
476832,1.5918,49,High school or less,White,Male,Less than $40k,sporadic,1,1,-1,3,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,NA,3,2,3,2,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
476833,1.783,38,High school or less,White,Male,Less than $40k,rarely/never,1,3,3,3,2,-1,3,2,1,4,-1,2,3,4,1,2,3,3,3,3,1,3,2,2,2,1,2,3,2,2,3,2,4,2,1,1,4,3,3,2,2,1,2,2,2,2,2,1,2,1,5,1,2,2,2,4,2,1,2,1,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,1,2,2,2,3,1,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,1,-1,-1,-1,1,-1,-1
476834,1.4189,52,College,White,Female,$125k or more,always,1,1,1,1,3,1,3,1,1,2,1,1,1,4,3,3,1,2,2,1,3,2,3,1,3,1,4,3,2,1,3,1,2,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,-1,-1,1,1,NA,2,2,2,1,1,1,1,1,2,1,1,-1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476835,1.0361,51,High school or less,Black,Female,Less than $40k,sporadic,1,1,3,2,2,1,1,1,1,1,3,1,1,4,2,2,2,2,3,2,3,1,2,1,2,1,4,4,3,3,4,3,3,3,3,2,2,3,2,2,2,2,2,2,2,1,2,1,2,5,1,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,NA,2,1,2,1,2,1,2,1,2,1,-1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476836,1.2373,42,Some college,Other/Mixed,Female,$40-75k,sporadic,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,4,3,2,2,3,1,4,4,2,2,3,2,4,2,2,1,3,3,3,2,2,2,2,2,2,1,1,1,2,3,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,-1,1,1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476837,0.9508,65,High school or less,White,Female,Less than $40k,sporadic,1,1,1,1,1,1,1,1,1,2,4,1,4,1,1,1,2,3,3,4,4,2,2,1,4,1,1,3,2,2,3,1,3,1,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,NA,1,1,2,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476838,0.7083,86,College,White,Male,$75-125k,sporadic,1,1,1,-1,1,1,2,1,1,3,3,2,4,2,1,1,2,3,3,3,3,4,3,1,3,1,2,3,2,2,2,2,4,1,1,1,3,3,4,1,1,2,2,2,2,2,2,2,2,2,4,1,1,1,2,3,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-1,1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476839,0.7281,71,Some college,Hispanic,Female,$75-125k,always,1,1,1,1,1,1,1,2,2,1,3,4,4,1,1,3,3,1,1,1,2,1,1,1,3,1,1,4,2,3,4,3,4,1,3,1,4,2,4,2,2,1,2,2,2,1,2,2,2,1,2,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487409,0.671,82,High school or less,Hispanic,Male,Less than $40k,sporadic,1,1,2,2,2,1,2,2,1,4,1,1,1,4,3,1,2,4,4,4,4,4,4,1,4,1,4,3,2,1,4,3,2,3,2,1,1,4,4,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476841,0.8683,69,College,White,Female,$75-125k,always,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,4,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476842,1.2784,51,High school or less,White,Female,$75-125k,rarely/never,1,1,1,2,3,1,1,1,1,1,3,2,1,2,2,2,3,3,2,2,4,3,1,1,2,1,1,2,1,1,2,1,3,1,1,1,4,3,4,2,2,2,2,2,2,1,2,2,2,2,3,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,3,2,2,2,1,2,2,2,2,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
476845,0.6866,53,College,Black,Female,$125k or more,rarely/never,1,1,1,1,3,1,2,2,2,3,1,1,1,4,4,1,1,1,1,1,2,1,1,1,3,1,4,4,4,2,4,3,2,4,2,2,4,4,4,2,2,2,2,1,2,2,2,1,2,5,2,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,NA,2,2,1,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476846,1.1171,52,High school or less,White,Female,Less than $40k,sporadic,1,1,2,2,1,1,1,1,1,3,3,4,4,2,1,2,2,2,3,3,2,4,2,1,3,1,4,2,2,1,2,1,2,2,2,2,2,4,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,NA,2,3,1,1,2,1,2,1,2,1,1,1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476849,0.6899,70,College,White,Male,$75-125k,always,1,1,1,1,2,1,2,1,1,1,4,3,4,2,1,2,1,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,3,1,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476850,1.2651,42,Some college,White,Female,$75-125k,sporadic,1,1,3,3,2,2,1,2,2,3,3,2,3,2,1,2,2,3,2,3,3,4,2,1,4,1,2,-1,2,3,3,2,-1,1,2,2,2,2,4,2,2,2,2,1,2,2,2,1,2,1,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476851,1.2072,49,High school or less,White,Male,$75-125k,rarely/never,1,1,2,1,1,1,1,1,1,1,3,3,4,-1,1,2,2,1,2,2,4,4,1,1,4,2,1,3,3,2,3,3,4,1,4,1,3,3,4,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,7,1,3,1,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
476853,0.2953,70,College,Black,Male,$75-125k,sporadic,1,1,1,1,1,1,2,1,1,4,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476854,0.7833,27,College,Other/Mixed,Male,$75-125k,rarely/never,1,1,1,2,3,1,3,2,1,2,2,3,3,1,2,1,3,2,1,2,2,1,1,1,4,1,3,4,3,4,4,4,4,4,1,2,3,3,4,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,1,2,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,NA,1,3,2,1,1,1,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476855,0.7475,26,College,White,Male,$75-125k,always,1,1,2,2,1,1,1,1,2,1,3,4,4,1,1,3,2,1,2,1,2,2,1,1,2,1,1,2,2,2,3,2,3,1,2,1,2,4,4,2,2,1,2,1,2,2,2,2,2,1,4,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,NA,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476856,1.4623,59,High school or less,White,Female,$75-125k,always,1,1,2,1,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,3,1,2,2,1,3,1,3,4,2,3,3,2,4,2,1,2,3,3,4,2,2,2,2,1,2,1,1,2,1,1,4,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,3,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476857,0.9676,60,College,White,Male,$125k or more,sporadic,1,1,1,2,1,1,1,1,1,3,3,4,4,1,1,1,3,1,1,1,3,1,1,1,3,2,3,4,3,4,4,3,4,1,3,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,3,3,1,1,1,1,2,2,2,-1,-1,1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476859,1.7813,36,High school or less,White,Male,Less than $40k,rarely/never,1,4,-1,-1,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,3,4,3,1,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
476860,0.4758,60,Some college,Black,Female,Less than $40k,sporadic,1,1,1,1,2,1,2,1,1,1,1,1,3,3,2,2,2,2,3,2,3,2,3,2,4,1,3,3,2,2,3,3,2,2,2,2,1,2,3,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,NA,3,2,2,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476861,0.9186,62,High school or less,White,Female,Less than $40k,sporadic,1,1,2,2,1,1,1,1,1,1,2,1,1,4,2,2,2,2,3,3,3,2,1,2,3,1,2,2,2,1,2,2,1,2,2,2,2,4,3,2,1,1,1,2,2,1,2,1,2,2,2,1,1,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,3,3,2,1,2,1,2,2,2,1,1,-1,-1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476862,0.9362,57,Some college,Black,Female,$125k or more,always,1,1,4,2,2,1,2,1,1,4,2,2,4,1,2,4,2,1,1,1,2,2,2,1,3,1,1,2,2,2,2,2,2,1,1,2,3,3,2,2,2,1,2,2,2,2,2,2,2,1,4,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,NA,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476865,0.9568,24,Some college,White,Male,$40-75k,rarely/never,1,1,1,2,1,1,1,1,1,2,2,4,4,3,1,2,4,3,3,3,3,4,3,1,3,2,2,2,3,4,2,4,3,2,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,NA,1,3,1,1,1,1,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476866,0.6474,59,Some college,Black,Female,Less than $40k,always,1,1,2,2,2,1,2,1,1,1,1,1,2,3,1,1,1,4,3,3,2,4,3,1,3,1,4,2,2,1,3,2,3,2,1,1,4,4,3,2,2,2,2,2,2,2,2,1,2,5,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,2,2,3,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476868,0.8404,42,Some college,Black,Female,Less than $40k,rarely/never,1,1,1,1,1,2,1,4,3,1,2,3,2,4,1,3,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,1,3,2,1,3,4,1,1,2,2,2,2,2,2,1,2,1,2,1,1,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,-1,1,-1,-1,-1,2,3,2,2,1,2,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,1,-1,-1,-1
476869,0.5807,56,College,Black,Female,$75-125k,rarely/never,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,3,2,2,1,3,1,4,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476871,1.0151,46,High school or less,Hispanic,Female,Less than $40k,sporadic,1,2,3,2,2,1,2,3,2,1,3,3,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,3,2,3,1,1,2,2,2,2,1,-1,1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476872,1.2462,26,College,White,Female,$125k or more,always,1,1,1,2,3,-1,1,1,1,4,2,1,4,3,2,3,1,1,2,2,3,2,1,2,3,1,2,2,2,2,2,2,3,1,1,1,3,3,4,2,2,2,2,2,2,2,2,1,2,2,2,4,2,1,2,3,2,2,2,2,2,2,1,2,2,2,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,NA,3,1,3,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476874,0.5977,67,High school or less,Black,Male,Less than $40k,always,1,1,4,2,3,1,3,3,1,1,2,1,1,3,2,3,2,1,1,1,1,2,1,2,4,1,4,3,3,1,3,2,2,2,1,2,2,3,3,1,1,1,2,2,2,1,1,1,2,5,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,-1,1,1,-1,1,-1,1,1,-1,1,1,NA,2,1,3,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476875,0.8184,76,College,White,Male,$75-125k,sporadic,1,1,1,2,2,1,2,1,1,3,1,2,3,4,1,2,2,3,2,2,4,4,2,1,3,2,3,4,1,3,4,2,4,2,3,1,3,3,4,2,1,2,2,2,2,2,2,2,2,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,2,1,1,2,1,2,1,2,2,1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476876,0.5034,58,College,Hispanic,Male,$125k or more,sporadic,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,2,1,2,3,3,2,1,1,2,3,1,2,2,1,2,3,2,3,3,1,1,2,4,4,2,1,2,2,1,2,2,2,2,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,1,1,-1,-1,-1,1,1,NA,3,3,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476877,0.9106,53,College,White,Male,$75-125k,always,1,1,2,1,4,1,1,1,1,3,1,2,4,2,1,4,4,1,1,1,4,2,1,1,2,1,2,3,1,1,1,2,4,1,3,1,2,4,4,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,1,1,1,2,1,2,1,2,1,1,1,1,-1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476879,0.8123,60,High school or less,White,Female,Less than $40k,sporadic,1,2,2,2,3,1,1,1,1,1,3,2,3,3,2,2,1,3,3,3,3,4,4,1,4,1,3,2,2,1,3,2,3,2,1,4,3,4,3,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,3,2,2,2,1,2,2,1,1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,2,1,3,2,2,2,2,2,2,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1
476881,0.8699,60,Some college,White,Female,Less than $40k,sporadic,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,3,1,3,3,2,2,3,3,3,2,2,4,2,2,4,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,NA,2,1,2,2,1,2,2,1,1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1
476882,0.852,61,Some college,Other/Mixed,Female,$40-75k,sporadic,1,1,1,2,2,1,3,1,1,4,2,3,3,3,3,2,2,1,1,1,2,2,2,1,3,1,4,3,2,3,3,3,2,2,2,3,2,3,3,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,3,1,3,2,2,2,2,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
487456,0.914,24,College,White,Female,$40-75k,always,1,1,1,1,4,1,4,3,2,4,1,1,1,4,2,1,1,1,1,1,1,3,1,1,3,1,4,3,2,3,2,2,2,4,1,2,3,4,4,2,2,1,2,2,2,2,2,1,2,5,2,3,2,1,2,3,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,4,1,1,1,1,1,1,2,1,1,1,1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476884,0.6808,73,College,White,Male,$40-75k,always,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,3,2,1,1,2,1,1,1,1,2,-1,1,2,1,1,3,3,4,2,2,1,4,4,4,1,1,2,2,2,2,2,2,2,2,1,5,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487460,0.5421,54,Some college,Hispanic,Male,$40-75k,sporadic,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,2,3,1,1,1,4,2,1,1,3,1,1,2,1,3,2,4,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,-1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,NA,3,3,1,1,2,1,2,1,2,1,1,-1,-1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487462,0.6306,39,College,Black,Female,$40-75k,always,1,1,3,1,3,1,4,2,1,1,1,1,1,3,1,1,3,2,3,2,3,4,3,2,4,1,3,3,3,1,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,1,1,1,2,3,3,1,1,1,4,4,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,NA,2,3,3,1,2,1,2,1,2,1,-1,1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476887,0.9451,39,College,White,Male,$40-75k,sporadic,1,1,2,2,1,1,1,1,1,1,2,1,2,3,4,2,1,3,3,3,1,3,3,1,4,1,2,2,4,2,2,2,2,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,3,1,3,1,1,1,2,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476889,1.0274,36,College,White,Male,$75-125k,sporadic,1,1,2,2,2,2,1,1,1,4,2,4,4,1,1,2,4,1,3,3,2,3,4,1,2,2,1,2,1,1,2,1,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,NA,1,1,2,1,2,1,2,1,2,1,-1,-1,1,1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487466,0.6249,72,High school or less,Black,Male,Less than $40k,sporadic,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,3,1,4,3,2,2,2,2,3,2,2,1,1,1,4,2,2,1,-1,2,2,2,2,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,2,1,2,1,2,1,2,1,2,1,1,-1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476890,0.7646,62,College,White,Female,$75-125k,sporadic,1,1,1,1,2,1,1,1,2,3,2,1,1,3,2,2,1,2,1,1,1,2,2,1,2,1,3,3,1,1,2,2,2,2,1,1,2,4,4,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476891,0.7019,43,Some college,Hispanic,Male,$40-75k,rarely/never,1,2,3,2,1,2,1,2,2,4,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3,1,2,3,2,2,2,2,3,2,1,1,3,2,3,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,3,3,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
476893,0.5685,51,Some college,Black,Male,$75-125k,sporadic,1,1,2,2,2,1,3,1,2,1,1,1,3,2,1,2,1,1,1,2,4,3,4,1,2,1,4,3,4,4,3,3,4,2,2,1,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,-1,1,-1,1,1,NA,2,3,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476894,0.9046,44,College,White,Male,$75-125k,sporadic,1,1,1,1,4,1,3,3,1,3,1,1,2,4,3,2,1,1,1,2,1,1,3,1,3,1,4,3,1,1,2,2,2,2,1,2,2,4,4,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,1,1,1,1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487474,1.5977,33,High school or less,White,Female,$125k or more,rarely/never,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,3,2,1,3,4,1,1,1,1,2,2,3,3,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,1,1,-1,1,-1,1,3,NA,1,1,3,3,2,2,2,2,2,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
